userid,version,sum_gamerounds,retention_1,retention_7,user_spend
82297,Gulf of Maine,9,False,False,15.08
82298,Gulf of Maine,7,False,False,14.19
82299,Gulf of Maine,85,True,False,17.58
82300,Gulf of Maine,48,True,False,18.17
82302,Gulf of Maine,46,True,True,13.02
82303,Gulf of Maine,10,False,True,13.06
82304,Gulf of Maine,1,False,False,16.2
82310,Gulf of Maine,7,False,False,8.51
82313,Gulf of Maine,189,False,False,16.57
82314,Gulf of Maine,6,True,False,13.27
82315,Gulf of Maine,16,True,False,14.74
82317,Gulf of Maine,53,True,False,15.04
82318,Gulf of Maine,82,True,False,12.29
82323,Gulf of Maine,4,False,False,10.28
82324,Gulf of Maine,20,True,False,14.31
82325,Gulf of Maine,4,False,False,12.98
82329,Gulf of Maine,4,False,False,14.8
82334,Gulf of Maine,73,True,False,15.28
82337,Gulf of Maine,161,True,False,14.25
82339,Gulf of Maine,66,False,False,17.7
82342,Gulf of Maine,5,True,False,16.93
82350,Gulf of Maine,10,True,False,9.79
82352,Gulf of Maine,64,True,False,15.0
82356,Gulf of Maine,13,False,True,16.59
82357,Gulf of Maine,505,True,False,12.37
82358,Gulf of Maine,29,True,False,16.22
82361,Gulf of Maine,12,False,False,18.95
82362,Gulf of Maine,14,False,False,18.69
82363,Gulf of Maine,37,True,True,19.06
82364,Gulf of Maine,36,True,False,7.88
82367,Gulf of Maine,1,False,False,15.07
82369,Gulf of Maine,6,False,False,15.01
82371,Gulf of Maine,12,False,False,11.77
82372,Gulf of Maine,0,False,False,12.09
82374,Gulf of Maine,3,True,False,15.03
82375,Gulf of Maine,20,False,True,14.88
82378,Gulf of Maine,18,False,True,14.48
82382,Gulf of Maine,3,True,False,14.99
82383,Gulf of Maine,31,True,False,12.26
82385,Gulf of Maine,55,True,False,12.99
82389,Gulf of Maine,1,False,False,15.87
82390,Gulf of Maine,193,True,False,14.21
82395,Gulf of Maine,16,True,False,10.24
82397,Gulf of Maine,6,True,False,13.57
82399,Gulf of Maine,34,True,False,15.8
82401,Gulf of Maine,9,False,True,8.59
82403,Gulf of Maine,8,False,False,17.55
82404,Gulf of Maine,4,False,False,14.5
82405,Gulf of Maine,71,True,False,14.54
82409,Gulf of Maine,31,False,False,15.19
82411,Gulf of Maine,8,False,True,13.4
82415,Gulf of Maine,56,True,False,19.84
82417,Gulf of Maine,124,True,False,18.71
82418,Gulf of Maine,13,False,True,13.36
82420,Gulf of Maine,7,True,False,15.96
82421,Gulf of Maine,3,False,True,14.99
82422,Gulf of Maine,5,False,False,14.32
82423,Gulf of Maine,28,True,False,13.29
82425,Gulf of Maine,0,False,False,16.32
82427,Gulf of Maine,76,True,False,17.46
82428,Gulf of Maine,542,True,False,16.02
82429,Gulf of Maine,28,False,False,18.46
82431,Gulf of Maine,16,False,False,11.67
82433,Gulf of Maine,0,False,False,16.09
82436,Gulf of Maine,1,False,False,13.81
82441,Gulf of Maine,4,False,False,15.94
82444,Gulf of Maine,9,True,False,19.48
82446,Gulf of Maine,4,True,False,15.53
82449,Gulf of Maine,0,False,False,17.48
82451,Gulf of Maine,11,False,False,14.57
82452,Gulf of Maine,2,False,False,14.83
82453,Gulf of Maine,44,True,True,13.61
82457,Gulf of Maine,29,True,False,15.17
82460,Gulf of Maine,16,False,False,16.14
82462,Gulf of Maine,4,False,False,11.87
82463,Gulf of Maine,2,False,True,14.45
82465,Gulf of Maine,27,True,False,16.54
82466,Gulf of Maine,6,True,False,15.07
82467,Gulf of Maine,207,True,False,11.01
82468,Gulf of Maine,53,True,False,10.76
82471,Gulf of Maine,496,True,False,10.2
82472,Gulf of Maine,28,False,False,17.94
82473,Gulf of Maine,66,True,False,18.04
82481,Gulf of Maine,22,False,True,13.49
82482,Gulf of Maine,20,True,False,13.01
82483,Gulf of Maine,445,True,False,16.37
82484,Gulf of Maine,1,False,True,14.35
82485,Gulf of Maine,61,True,False,16.77
82486,Gulf of Maine,1,True,False,19.63
82491,Gulf of Maine,454,True,False,12.78
82492,Gulf of Maine,30,False,True,17.77
82493,Gulf of Maine,7,False,False,15.15
82495,Gulf of Maine,45,True,False,19.73
82497,Gulf of Maine,4,False,False,15.43
82499,Gulf of Maine,0,False,False,13.52
82504,Gulf of Maine,8,False,True,11.97
82505,Gulf of Maine,58,True,False,16.17
82509,Gulf of Maine,6,False,True,16.64
82511,Gulf of Maine,72,True,False,17.49
82515,Gulf of Maine,144,True,False,11.88
82516,Gulf of Maine,3,False,False,14.15
82517,Gulf of Maine,56,True,False,10.01
82518,Gulf of Maine,10,True,False,14.46
82519,Gulf of Maine,25,True,False,14.77
82521,Gulf of Maine,24,False,False,9.21
82523,Gulf of Maine,1,True,False,15.89
82524,Gulf of Maine,64,False,True,17.84
82525,Gulf of Maine,16,False,False,12.89
82527,Gulf of Maine,10,False,False,16.47
82529,Gulf of Maine,4,False,False,18.04
82530,Gulf of Maine,12,False,False,9.13
82531,Gulf of Maine,0,False,False,20.71
82532,Gulf of Maine,38,True,False,13.06
82533,Gulf of Maine,1,False,False,9.29
82538,Gulf of Maine,6,False,False,14.7
82539,Gulf of Maine,1,False,False,18.06
82541,Gulf of Maine,23,False,True,13.51
82542,Gulf of Maine,4,True,False,16.56
82546,Gulf of Maine,96,True,False,12.91
82547,Gulf of Maine,2,False,True,12.8
82549,Gulf of Maine,133,False,False,11.4
82552,Gulf of Maine,187,True,False,20.95
82553,Gulf of Maine,8,False,False,4.5
82557,Gulf of Maine,35,True,False,17.31
82558,Gulf of Maine,0,False,True,12.15
82561,Gulf of Maine,6,False,False,15.21
82562,Gulf of Maine,3,False,False,16.63
82564,Gulf of Maine,137,True,False,20.42
82565,Gulf of Maine,80,True,False,17.7
82570,Gulf of Maine,33,False,False,16.98
82571,Gulf of Maine,30,False,False,18.98
82575,Gulf of Maine,1,False,False,15.68
82576,Gulf of Maine,170,True,False,12.29
82578,Gulf of Maine,221,True,False,19.11
82579,Gulf of Maine,14,False,False,12.91
82584,Gulf of Maine,268,True,False,16.59
82585,Gulf of Maine,0,False,False,15.38
82587,Gulf of Maine,30,True,False,19.6
82588,Gulf of Maine,8,True,True,14.36
82589,Gulf of Maine,2,False,False,15.85
82590,Gulf of Maine,16,False,False,18.65
82592,Gulf of Maine,404,True,False,14.89
82593,Gulf of Maine,29,True,False,19.12
82595,Gulf of Maine,13,False,False,8.55
82597,Gulf of Maine,2,False,False,19.6
82598,Gulf of Maine,53,True,False,22.25
82599,Gulf of Maine,19,True,False,16.11
82602,Gulf of Maine,4,False,False,14.66
82603,Gulf of Maine,54,True,False,14.2
82604,Gulf of Maine,89,True,False,15.15
82606,Gulf of Maine,12,False,False,15.37
82609,Gulf of Maine,22,True,False,18.74
82611,Gulf of Maine,83,True,False,11.64
82613,Gulf of Maine,3,True,False,16.14
82617,Gulf of Maine,66,True,False,12.76
82618,Gulf of Maine,91,True,False,17.71
82619,Gulf of Maine,14,False,False,12.85
82621,Gulf of Maine,100,True,False,18.51
82622,Gulf of Maine,10,False,False,15.71
82623,Gulf of Maine,236,True,False,14.03
82624,Gulf of Maine,7,False,False,18.96
82625,Gulf of Maine,53,True,True,12.66
82628,Gulf of Maine,3,False,False,14.56
82629,Gulf of Maine,18,True,False,14.93
82630,Gulf of Maine,36,False,False,15.84
82635,Gulf of Maine,2,False,False,15.26
82637,Gulf of Maine,32,True,False,13.86
82639,Gulf of Maine,2,False,True,16.7
82640,Gulf of Maine,1,False,True,10.43
82642,Gulf of Maine,63,True,False,20.7
82645,Gulf of Maine,8,False,True,16.74
82647,Gulf of Maine,1,False,False,19.23
82648,Gulf of Maine,37,True,False,17.44
82651,Gulf of Maine,28,True,False,19.25
82652,Gulf of Maine,7,False,False,14.09
82653,Gulf of Maine,22,False,False,18.77
82655,Gulf of Maine,83,False,True,18.78
82656,Gulf of Maine,18,False,False,13.61
82657,Gulf of Maine,145,True,True,16.63
82658,Gulf of Maine,108,False,False,19.68
82662,Gulf of Maine,10,False,False,17.35
82666,Gulf of Maine,20,True,True,16.78
82667,Gulf of Maine,6,False,False,14.14
82669,Gulf of Maine,2,False,False,12.07
82672,Gulf of Maine,4,False,False,14.02
82673,Gulf of Maine,8,True,True,16.43
82676,Gulf of Maine,26,True,False,12.12
82677,Gulf of Maine,5,False,False,13.44
82678,Gulf of Maine,5,False,False,10.78
82679,Gulf of Maine,5,False,False,11.71
82682,Gulf of Maine,609,True,False,16.7
82683,Gulf of Maine,265,True,False,13.63
82686,Gulf of Maine,241,True,True,19.49
82691,Gulf of Maine,39,False,False,14.27
82695,Gulf of Maine,8,True,True,17.13
82699,Gulf of Maine,5,False,True,19.4
82703,Gulf of Maine,149,True,False,16.13
82704,Gulf of Maine,130,False,False,15.1
82705,Gulf of Maine,16,False,False,14.44
82706,Gulf of Maine,16,False,False,13.69
82709,Gulf of Maine,121,True,True,12.83
82711,Gulf of Maine,5,True,False,13.28
82712,Gulf of Maine,42,True,False,16.8
82713,Gulf of Maine,155,False,False,15.45
82717,Gulf of Maine,20,False,False,12.74
82718,Gulf of Maine,4,False,False,16.51
82719,Gulf of Maine,15,True,False,13.39
82720,Gulf of Maine,12,False,False,19.15
82722,Gulf of Maine,10,False,False,13.38
82728,Gulf of Maine,255,True,False,14.75
82730,Gulf of Maine,223,True,False,13.46
82733,Gulf of Maine,2,True,True,12.11
82734,Gulf of Maine,1,False,True,10.82
82739,Gulf of Maine,16,True,True,18.46
82740,Gulf of Maine,5,False,True,14.38
82744,Gulf of Maine,17,True,False,8.27
82745,Gulf of Maine,147,True,False,18.55
82749,Gulf of Maine,29,False,False,13.56
82753,Gulf of Maine,4,False,False,18.36
82754,Gulf of Maine,1,False,False,14.25
82755,Gulf of Maine,34,True,False,17.7
82757,Gulf of Maine,47,False,False,16.89
82763,Gulf of Maine,1,False,False,10.53
82764,Gulf of Maine,0,False,False,17.2
82766,Gulf of Maine,58,True,False,13.38
82768,Gulf of Maine,31,True,False,11.52
82769,Gulf of Maine,1,False,False,16.35
82770,Gulf of Maine,18,False,False,18.41
82772,Gulf of Maine,35,True,False,15.99
82773,Gulf of Maine,8,True,False,16.01
82775,Gulf of Maine,8,False,True,10.9
82778,Gulf of Maine,3,False,True,17.13
82781,Gulf of Maine,23,True,False,14.05
82784,Gulf of Maine,39,True,False,15.09
82785,Gulf of Maine,3,False,False,11.27
82786,Gulf of Maine,13,False,False,17.43
82787,Gulf of Maine,9,False,False,13.49
82788,Gulf of Maine,26,False,False,16.5
82791,Gulf of Maine,14,False,True,18.24
82794,Gulf of Maine,41,False,False,10.91
82796,Gulf of Maine,2,False,False,9.55
82799,Gulf of Maine,339,True,False,16.89
82801,Gulf of Maine,17,False,False,13.41
82804,Gulf of Maine,148,False,False,12.62
82807,Gulf of Maine,85,True,False,17.91
82810,Gulf of Maine,4,False,False,12.76
82813,Gulf of Maine,8,True,False,12.0
82818,Gulf of Maine,9,False,False,12.99
82819,Gulf of Maine,6,False,False,11.25
82826,Gulf of Maine,231,True,False,14.65
82828,Gulf of Maine,94,True,False,14.66
82829,Gulf of Maine,32,True,False,13.87
82839,Gulf of Maine,14,True,True,20.78
82841,Gulf of Maine,15,False,True,18.25
82846,Gulf of Maine,0,False,True,17.72
82847,Gulf of Maine,70,True,False,16.03
82848,Gulf of Maine,80,True,False,16.93
82849,Gulf of Maine,1,False,False,11.54
82850,Gulf of Maine,4,False,False,19.91
82855,Gulf of Maine,9,True,False,11.15
82857,Gulf of Maine,670,True,True,12.5
82860,Gulf of Maine,1,False,True,17.96
82861,Gulf of Maine,37,True,False,14.78
82862,Gulf of Maine,37,False,False,15.29
82867,Gulf of Maine,10,True,False,12.69
82868,Gulf of Maine,6,False,False,14.18
82871,Gulf of Maine,20,True,False,12.14
82873,Gulf of Maine,10,False,False,12.19
82874,Gulf of Maine,41,False,False,16.4
82875,Gulf of Maine,14,False,False,11.68
82879,Gulf of Maine,11,True,False,13.63
82881,Gulf of Maine,41,True,False,15.37
82884,Gulf of Maine,2,False,True,16.58
82888,Gulf of Maine,3,False,False,12.4
82889,Gulf of Maine,50,True,False,10.04
82890,Gulf of Maine,981,False,False,17.87
82891,Gulf of Maine,5,False,False,16.49
82897,Gulf of Maine,383,True,False,12.86
82898,Gulf of Maine,23,True,False,11.69
82900,Gulf of Maine,53,True,False,15.58
82904,Gulf of Maine,26,False,True,13.42
82905,Gulf of Maine,31,True,True,19.11
82906,Gulf of Maine,9,False,False,16.46
82907,Gulf of Maine,67,True,False,17.01
82908,Gulf of Maine,45,True,False,16.11
82910,Gulf of Maine,21,False,True,17.79
82915,Gulf of Maine,284,False,False,21.15
82916,Gulf of Maine,3,False,True,18.91
82919,Gulf of Maine,29,True,False,11.83
82920,Gulf of Maine,1,False,False,14.05
82923,Gulf of Maine,18,False,True,18.24
82924,Gulf of Maine,0,False,True,19.13
82925,Gulf of Maine,297,True,True,15.14
82927,Gulf of Maine,28,True,False,14.55
82930,Gulf of Maine,3,False,False,15.59
82932,Gulf of Maine,78,True,False,14.07
82936,Gulf of Maine,0,False,False,11.47
82937,Gulf of Maine,3,False,False,17.76
82940,Gulf of Maine,22,False,True,20.78
82941,Gulf of Maine,0,False,False,17.08
82945,Gulf of Maine,3,False,True,18.19
82946,Gulf of Maine,36,True,True,13.69
82947,Gulf of Maine,90,True,False,19.1
82948,Gulf of Maine,61,True,False,13.73
82950,Gulf of Maine,1,False,False,18.22
82952,Gulf of Maine,87,False,False,10.74
82956,Gulf of Maine,26,True,False,14.11
82957,Gulf of Maine,84,False,False,13.56
82960,Gulf of Maine,80,True,True,12.52
82961,Gulf of Maine,8,False,False,17.21
82963,Gulf of Maine,4,False,False,14.0
82964,Gulf of Maine,112,True,True,15.54
82965,Gulf of Maine,26,True,False,16.36
82966,Gulf of Maine,18,True,True,13.55
82967,Gulf of Maine,12,False,False,14.22
82969,Gulf of Maine,8,False,True,11.64
82971,Gulf of Maine,0,False,False,17.48
82972,Gulf of Maine,9,False,False,17.72
82973,Gulf of Maine,78,True,False,16.64
82974,Gulf of Maine,173,True,True,17.76
82975,Gulf of Maine,31,True,False,18.38
82976,Gulf of Maine,14,False,False,15.47
82977,Gulf of Maine,4,False,False,19.1
82979,Gulf of Maine,6,False,False,12.61
82980,Gulf of Maine,24,True,False,13.9
82981,Gulf of Maine,10,False,False,13.6
82982,Gulf of Maine,1,False,False,14.41
82984,Gulf of Maine,40,True,False,13.05
82986,Gulf of Maine,5,False,False,15.78
82987,Gulf of Maine,36,False,True,13.26
82988,Gulf of Maine,100,False,False,21.7
82989,Gulf of Maine,6,False,False,13.64
82992,Gulf of Maine,2,False,False,14.87
82993,Gulf of Maine,4,False,False,16.89
82995,Gulf of Maine,240,True,False,16.56
82996,Gulf of Maine,114,False,False,19.1
83001,Gulf of Maine,89,False,False,18.33
83004,Gulf of Maine,184,True,False,14.26
83010,Gulf of Maine,67,False,False,12.14
83011,Gulf of Maine,19,True,False,14.68
83012,Gulf of Maine,17,False,False,15.47
83015,Gulf of Maine,14,False,True,14.82
83021,Gulf of Maine,7,False,False,14.05
83022,Gulf of Maine,4,False,False,13.97
83024,Gulf of Maine,39,True,False,12.15
83025,Gulf of Maine,1,False,False,16.55
83027,Gulf of Maine,0,False,False,15.46
83028,Gulf of Maine,45,True,True,15.94
83029,Gulf of Maine,181,True,False,17.31
83031,Gulf of Maine,4,False,False,18.23
83032,Gulf of Maine,106,True,False,13.8
83033,Gulf of Maine,10,True,True,15.15
83035,Gulf of Maine,25,True,False,12.79
83036,Gulf of Maine,13,False,False,13.64
83038,Gulf of Maine,36,True,False,17.27
83039,Gulf of Maine,10,False,False,23.32
83041,Gulf of Maine,12,True,True,14.35
83042,Gulf of Maine,18,False,True,12.0
83043,Gulf of Maine,3,False,False,16.36
83044,Gulf of Maine,23,False,True,17.84
83045,Gulf of Maine,829,False,False,16.69
83046,Gulf of Maine,12,True,True,16.4
83047,Gulf of Maine,3,False,False,13.49
83051,Gulf of Maine,63,False,False,17.63
83052,Gulf of Maine,6,False,False,16.01
83053,Gulf of Maine,11,False,False,12.81
83054,Gulf of Maine,110,True,True,17.24
83055,Gulf of Maine,34,True,False,10.26
83060,Gulf of Maine,1,False,True,11.6
83061,Gulf of Maine,132,True,True,13.92
83062,Gulf of Maine,1,False,False,13.63
83067,Gulf of Maine,24,True,False,9.35
83068,Gulf of Maine,1,False,False,21.72
83069,Gulf of Maine,1,False,False,20.02
83077,Gulf of Maine,7,False,False,17.84
83078,Gulf of Maine,99,True,False,13.25
83079,Gulf of Maine,36,True,False,14.52
83080,Gulf of Maine,7,False,False,17.19
83081,Gulf of Maine,5,False,False,20.1
83083,Gulf of Maine,5,False,False,18.16
83088,Gulf of Maine,4,True,False,13.33
83093,Gulf of Maine,0,False,False,20.19
83094,Gulf of Maine,9,False,False,13.27
83096,Gulf of Maine,22,True,False,14.49
83098,Gulf of Maine,21,False,False,16.46
83099,Gulf of Maine,105,True,False,13.07
83100,Gulf of Maine,112,True,False,13.51
83102,Gulf of Maine,17,True,True,18.12
83103,Gulf of Maine,412,False,True,19.43
83109,Gulf of Maine,6,False,False,12.74
83111,Gulf of Maine,101,False,False,16.79
83112,Gulf of Maine,14,False,False,16.38
83113,Gulf of Maine,27,False,False,15.74
83115,Gulf of Maine,305,True,False,11.08
83119,Gulf of Maine,85,True,False,14.84
83121,Gulf of Maine,14,True,False,16.34
83122,Gulf of Maine,227,True,True,6.86
83126,Gulf of Maine,6,False,False,10.56
83129,Gulf of Maine,25,True,False,22.81
83132,Gulf of Maine,4,False,False,14.32
83133,Gulf of Maine,1,False,True,17.82
83134,Gulf of Maine,44,True,True,18.11
83135,Gulf of Maine,9,False,False,15.92
83136,Gulf of Maine,13,False,False,17.21
83137,Gulf of Maine,6,False,False,15.96
83140,Gulf of Maine,68,True,False,14.75
83141,Gulf of Maine,19,False,False,13.5
83142,Gulf of Maine,151,True,True,14.7
83143,Gulf of Maine,19,True,True,18.68
83144,Gulf of Maine,4,False,False,14.52
83145,Gulf of Maine,0,False,False,14.73
83148,Gulf of Maine,0,False,True,18.95
83149,Gulf of Maine,50,True,False,15.08
83150,Gulf of Maine,66,True,False,17.57
83151,Gulf of Maine,32,False,False,18.6
83152,Gulf of Maine,4,False,False,13.86
83155,Gulf of Maine,10,True,False,18.45
83156,Gulf of Maine,22,False,False,13.7
83161,Gulf of Maine,20,False,False,18.24
83162,Gulf of Maine,27,False,True,16.05
83163,Gulf of Maine,15,True,False,15.84
83164,Gulf of Maine,6,False,False,19.17
83168,Gulf of Maine,1,False,False,18.52
83169,Gulf of Maine,55,True,False,11.99
83170,Gulf of Maine,17,True,False,12.43
83173,Gulf of Maine,73,True,False,12.86
83174,Gulf of Maine,5,False,False,12.04
83176,Gulf of Maine,3,True,False,12.7
83177,Gulf of Maine,280,True,False,14.14
83180,Gulf of Maine,40,False,False,12.88
83181,Gulf of Maine,1,True,False,15.63
83183,Gulf of Maine,154,True,False,16.81
83186,Gulf of Maine,15,True,True,13.98
83187,Gulf of Maine,0,False,False,18.77
83190,Gulf of Maine,4,False,False,11.32
83193,Gulf of Maine,2,False,False,11.1
83194,Gulf of Maine,45,True,False,16.11
83196,Gulf of Maine,19,False,False,14.21
83197,Gulf of Maine,8,False,False,10.83
83198,Gulf of Maine,3,False,False,17.22
83201,Gulf of Maine,280,True,False,10.83
83203,Gulf of Maine,25,True,False,15.61
83205,Gulf of Maine,3,False,False,13.67
83207,Gulf of Maine,0,False,True,13.29
83210,Gulf of Maine,25,True,False,16.35
83213,Gulf of Maine,22,False,False,10.68
83214,Gulf of Maine,40,True,False,14.67
83215,Gulf of Maine,581,True,True,12.31
83216,Gulf of Maine,28,False,False,16.53
83217,Gulf of Maine,6,False,True,12.02
83219,Gulf of Maine,20,True,True,17.57
83220,Gulf of Maine,57,True,False,18.1
83221,Gulf of Maine,1,False,False,14.73
83223,Gulf of Maine,1,False,False,15.91
83224,Gulf of Maine,0,False,False,20.38
83225,Gulf of Maine,0,False,False,12.72
83226,Gulf of Maine,39,True,False,17.27
83227,Gulf of Maine,147,True,False,16.14
83229,Gulf of Maine,53,True,False,12.96
83230,Gulf of Maine,1,False,True,17.85
83231,Gulf of Maine,8,False,False,12.22
83235,Gulf of Maine,27,True,False,13.83
83237,Gulf of Maine,41,True,False,14.71
83240,Gulf of Maine,28,True,False,19.11
